done,split,idx_in_split,overlay_path,image_path,mask_path,checker,check_date,notes
"","training","1433","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_500.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_500.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_500.png","","",""
"","training","1434","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_501.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_501.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_501.png","","",""
"","training","1435","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_502.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_502.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_502.png","","",""
"","training","1436","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_503.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_503.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_503.png","","",""
"","training","1437","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_504.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_504.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_504.png","","",""
"","training","1438","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_505.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_505.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_505.png","","",""
"","training","1439","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_506.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_506.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_506.png","","",""
"","training","1440","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_507.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_507.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_507.png","","",""
"","training","1441","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_508.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_508.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_508.png","","",""
"","training","1442","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_509.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_509.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_509.png","","",""
"","training","1443","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_51.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_51.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_51.png","","",""
"","training","1444","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_510.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_510.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_510.png","","",""
"","training","1445","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_511.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_511.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_511.png","","",""
"","training","1446","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_512.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_512.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_512.png","","",""
"","training","1447","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_514.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_514.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_514.png","","",""
"","training","1448","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_515.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_515.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_515.png","","",""
"","training","1449","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_516.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_516.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_516.png","","",""
"","training","1450","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_517.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_517.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_517.png","","",""
"","training","1451","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_518.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_518.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_518.png","","",""
"","training","1452","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_519.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_519.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_519.png","","",""
"","training","1453","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_52.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_52.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_52.png","","",""
"","training","1454","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_520.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_520.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_520.png","","",""
"","training","1455","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_521.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_521.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_521.png","","",""
"","training","1456","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_522.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_522.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_522.png","","",""
"","training","1457","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_524.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_524.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_524.png","","",""
"","training","1458","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_525.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_525.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_525.png","","",""
"","training","1459","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_526.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_526.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_526.png","","",""
"","training","1460","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_527.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_527.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_527.png","","",""
"","training","1461","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_528.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_528.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_528.png","","",""
"","training","1462","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_529.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_529.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_529.png","","",""
"","training","1463","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_53.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_53.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_53.png","","",""
"","training","1464","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_530.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_530.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_530.png","","",""
"","training","1465","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_531.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_531.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_531.png","","",""
"","training","1466","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_532.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_532.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_532.png","","",""
"","training","1467","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_533.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_533.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_533.png","","",""
"","training","1468","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_535.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_535.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_535.png","","",""
"","training","1469","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_536.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_536.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_536.png","","",""
"","training","1470","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_537.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_537.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_537.png","","",""
"","training","1471","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_538.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_538.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_538.png","","",""
"","training","1472","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_539.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_539.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_539.png","","",""
"","training","1473","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_54.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_54.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_54.png","","",""
"","training","1474","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_540.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_540.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_540.png","","",""
"","training","1475","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_541.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_541.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_541.png","","",""
"","training","1476","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_542.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_542.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_542.png","","",""
"","training","1477","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_543.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_543.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_543.png","","",""
"","training","1478","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_544.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_544.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_544.png","","",""
"","training","1479","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_545.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_545.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_545.png","","",""
"","training","1480","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_546.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_546.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_546.png","","",""
"","training","1481","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_547.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_547.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_547.png","","",""
"","training","1482","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_548.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_548.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_548.png","","",""
"","training","1483","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_549.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_549.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_549.png","","",""
"","training","1484","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_55.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_55.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_55.png","","",""
"","training","1485","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_550.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_550.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_550.png","","",""
"","training","1486","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_551.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_551.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_551.png","","",""
"","training","1487","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_553.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_553.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_553.png","","",""
"","training","1488","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_554.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_554.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_554.png","","",""
"","training","1489","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_555.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_555.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_555.png","","",""
"","training","1490","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_556.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_556.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_556.png","","",""
"","training","1491","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_557.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_557.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_557.png","","",""
"","training","1492","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_558.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_558.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_558.png","","",""
"","training","1493","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_559.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_559.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_559.png","","",""
"","training","1494","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_56.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_56.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_56.png","","",""
"","training","1495","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_560.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_560.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_560.png","","",""
"","training","1496","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_561.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_561.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_561.png","","",""
"","training","1497","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_562.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_562.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_562.png","","",""
"","training","1498","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_563.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_563.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_563.png","","",""
"","training","1499","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_564.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_564.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_564.png","","",""
"","training","1500","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_565.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_565.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_565.png","","",""
"","training","1501","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_566.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_566.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_566.png","","",""
"","training","1502","data/CLP_dataset/clp2k/annotations_overlay/training/smithsonian_567.jpg","data/CLP_dataset/clp2k/images/training/smithsonian_567.jpg","data/CLP_dataset/clp2k/annotations/training/smithsonian_567.png","","",""
